,carat,depth,table,price,cut_encoded,color_encoded,clarity_encoded
49593,0.72,60.9,58.0,2136,4,0,5
49594,0.71,61.4,57.0,2136,4,3,2
49595,0.71,63.5,59.0,2137,2,3,3
49596,0.71,61.9,58.0,2137,2,1,5
49597,0.7,63.2,57.0,2137,2,2,3
49598,0.71,63.2,58.0,2137,2,3,2
49599,0.71,60.2,60.0,2137,3,4,1
49600,0.52,60.6,56.0,2137,4,4,5
49601,0.6,62.3,53.8,2137,4,5,3
49602,0.53,62.7,56.0,2137,4,3,7
49603,0.7,64.1,58.0,2137,1,2,3
49604,0.7,64.5,57.0,2137,1,2,3
49605,0.7,64.6,59.0,2137,1,3,2
49606,0.74,63.1,55.0,2138,2,2,1
49607,0.71,60.5,62.0,2138,2,4,1
49608,0.7,61.4,54.0,2138,2,2,3
49609,0.51,60.3,56.0,2138,4,4,5
49610,0.52,61.5,56.0,2138,4,4,4
49611,0.7,61.2,58.0,2138,4,2,2
49612,0.9,59.9,66.0,2138,0,5,0
49613,0.66,64.1,56.0,2138,1,4,3
49614,0.7,62.8,55.0,2138,4,4,1
49615,0.9,64.4,59.0,2138,0,2,1
49616,0.72,62.4,58.0,2139,4,0,6
49617,0.72,62.1,59.0,2139,4,3,1
49618,0.66,61.6,61.0,2139,1,3,4
49619,0.46,58.6,59.0,2139,1,6,7
49620,0.32,62.6,56.0,540,4,4,1
49621,0.32,63.1,56.0,540,2,4,1
49622,0.3,62.6,56.0,540,4,1,3
49623,0.3,59.4,63.0,540,2,2,2
49624,0.3,63.9,55.0,540,1,2,2
49625,0.3,61.3,61.0,540,3,2,2
49626,0.3,62.9,56.0,540,3,2,2
49627,0.3,61.9,58.0,540,3,5,1
49628,0.32,61.3,57.0,540,4,0,4
49629,0.32,60.6,59.0,540,3,0,4
49630,0.32,61.9,58.0,540,3,0,4
49631,0.32,61.7,58.0,540,3,0,4
49632,0.32,61.6,61.0,540,3,1,2
49633,0.32,61.1,59.0,540,3,1,2
49634,0.32,59.9,61.0,540,3,1,2
49635,0.32,63.5,57.0,540,2,1,2
49636,0.32,61.0,59.0,540,3,3,1
49637,0.32,62.3,58.0,540,3,3,1
49638,0.32,63.4,55.0,540,2,3,1
49639,0.32,62.7,58.0,540,3,3,1
49640,0.32,62.5,57.0,540,4,3,1
49641,0.32,59.7,59.0,540,3,4,1
49642,0.32,63.8,55.0,540,1,4,1
49643,0.3,62.6,55.0,540,4,2,2
49645,0.3,61.3,58.0,540,3,2,2
49646,0.3,59.5,62.0,540,3,2,2
49647,0.3,59.3,59.0,540,3,2,2
49648,0.3,62.9,58.0,540,3,2,2
49649,0.3,62.6,58.0,540,3,2,2
49650,0.7,59.6,60.0,2139,3,4,1
49651,0.59,61.1,56.0,2140,4,4,4
49652,0.82,57.4,59.0,2140,1,0,2
49653,0.82,57.5,62.0,2140,1,0,2
49654,0.71,61.8,58.0,2141,2,2,1
49655,0.7,60.7,58.0,2141,2,3,1
49656,0.7,60.7,58.0,2141,2,3,1
49657,0.7,61.7,60.0,2141,2,3,1
49658,0.71,61.8,56.0,2141,2,1,2
49659,0.71,61.5,58.0,2141,2,1,2
49660,0.71,58.9,59.0,2141,2,1,2
49661,0.71,64.0,58.0,2141,2,2,2
49662,0.71,61.0,58.0,2141,4,1,3
49663,0.6,60.6,56.0,2141,4,5,3
49664,0.62,61.8,57.0,2141,4,3,4
49665,0.6,61.5,56.0,2142,2,2,6
49666,0.75,62.7,61.0,2142,3,1,2
49667,0.7,63.1,54.0,2142,4,1,4
49668,0.7,63.0,54.0,2142,4,1,4
49669,0.7,63.8,57.0,2142,1,1,2
49670,0.7,59.9,57.0,2142,4,2,1
49671,0.7,63.6,61.0,2142,1,1,2
49672,0.7,64.3,57.0,2142,1,1,2
49673,0.6,59.4,58.0,2142,3,4,4
49674,0.6,62.9,57.0,2142,4,4,4
49675,0.7,62.8,59.0,2142,3,2,1
49676,0.6,63.0,55.0,2143,4,4,5
49677,0.9,64.3,58.0,2143,1,4,0
49678,0.53,61.4,56.0,2143,4,5,4
49679,0.53,60.1,57.0,2143,4,5,4
49680,0.76,62.1,54.0,2143,4,3,1
49681,0.72,63.0,59.0,2144,2,0,5
49682,0.73,63.7,58.0,2144,1,1,3
49683,0.52,64.6,58.0,2144,0,4,7
49684,0.72,61.8,56.0,2144,3,2,1
49685,0.56,61.9,57.0,2145,4,5,4
49686,0.59,59.4,63.0,2145,2,5,3
49687,0.71,61.6,56.0,2145,4,1,5
49688,0.7,62.2,57.0,2145,2,2,4
49689,0.7,62.4,57.0,2145,2,2,4
49690,0.51,62.0,55.0,2145,4,6,5
49691,0.5,62.6,53.1,2145,4,4,6
49692,0.71,61.1,60.6,2145,1,1,3
49693,0.51,62.8,57.0,2146,2,5,5
49694,0.52,60.4,56.0,2146,4,6,4
49695,0.51,62.9,58.0,2146,4,3,7
49696,0.55,62.4,59.0,2147,2,4,5
49697,0.62,60.1,56.0,2147,2,5,4
49698,0.71,62.8,58.0,2147,2,4,1
49699,0.7,63.0,56.0,2147,2,1,2
49700,0.7,62.2,55.0,2147,2,1,2
49701,0.53,60.0,61.0,2147,3,6,4
49702,0.71,63.2,58.0,2147,2,3,2
49703,0.61,61.0,57.0,2147,4,6,3
49704,0.6,61.2,56.0,2147,4,3,4
49705,0.6,61.1,57.0,2147,4,3,4
49706,0.6,62.5,56.0,2147,4,3,4
49707,0.77,61.6,55.0,2147,4,0,2
49708,0.71,60.6,59.0,2147,3,3,1
49709,0.57,61.9,56.0,2147,4,3,5
49710,0.53,59.2,60.0,2147,3,6,4
49711,0.71,62.7,60.0,2147,3,3,1
49712,0.73,65.5,60.0,2147,0,6,1
49713,0.5,62.1,56.0,2148,2,5,6
49714,0.56,62.6,53.0,2148,4,3,5
49715,0.76,61.1,58.0,2148,3,0,4
49716,0.72,61.5,59.0,2148,3,1,2
49717,0.63,59.2,57.0,2149,2,4,4
49718,0.71,57.0,62.0,2149,0,4,2
49719,0.72,61.5,57.0,2150,4,0,5
49720,0.7,60.5,59.0,2150,3,0,7
49721,0.7,63.0,59.0,2150,3,3,2
49722,0.7,63.1,57.0,2150,0,3,2
49723,0.7,63.7,60.0,2150,1,3,2
49724,0.7,57.8,62.0,2150,1,5,2
49725,0.71,64.6,60.0,2151,0,6,2
49726,0.7,64.9,56.0,2152,0,2,4
49727,0.5,62.8,55.0,2153,2,4,5
49728,0.53,61.6,57.0,2153,4,3,6
49729,0.52,61.9,61.0,2153,3,3,6
49730,0.52,59.2,58.0,2153,3,3,6
49731,0.7,62.2,55.0,2154,4,1,3
49732,0.7,60.8,59.0,2154,3,1,3
49733,0.53,61.1,57.0,2154,4,2,6
49734,0.74,61.6,57.0,2154,4,0,4
49735,0.72,62.3,55.0,2154,4,0,2
49736,0.48,62.1,55.0,2154,4,4,7
49737,0.59,62.5,57.0,2155,2,3,5
49738,0.77,62.9,58.0,2155,2,0,3
49739,0.7,60.5,56.0,2155,2,4,2
49740,0.59,62.3,56.0,2155,4,3,5
49741,0.7,62.0,58.0,2155,3,2,2
49742,0.7,61.3,58.0,2155,3,2,2
49743,0.72,61.3,59.0,2155,3,6,1
49744,0.64,62.3,54.0,2155,4,3,4
49745,0.7,61.8,62.0,2155,1,3,2
49746,0.73,62.1,57.0,2155,4,5,1
49747,0.71,64.0,61.0,2156,1,2,2
49748,0.63,62.1,56.0,2156,4,5,3
49749,0.62,60.7,56.0,2156,4,5,2
49750,0.63,63.1,58.0,2157,2,3,4
49751,0.56,60.4,57.0,2157,4,2,7
49752,0.56,61.3,55.0,2157,4,2,7
49753,0.72,60.4,59.0,2158,2,4,1
49754,0.53,62.2,56.0,2158,4,4,5
49755,0.77,60.8,56.0,2159,2,1,1
49756,0.7,61.8,59.0,2159,3,5,1
49757,0.7,63.1,56.0,2159,1,5,1
49758,0.77,61.4,55.0,2159,4,0,3
49759,0.59,61.7,55.0,2159,4,3,3
49760,0.83,60.6,63.0,2159,1,0,2
49761,0.7,58.8,59.0,2159,3,2,1
49762,0.72,62.4,59.0,2160,2,2,1
49763,0.53,61.9,56.0,2160,4,4,5
49764,0.53,60.8,56.0,2160,4,4,5
49765,0.53,61.3,57.0,2160,4,4,5
49766,0.5,63.0,57.0,2160,3,4,5
49767,0.5,62.3,58.0,2160,3,4,5
49768,0.5,61.9,58.0,2160,3,4,5
49769,0.5,61.6,56.0,2160,4,4,5
49770,0.5,62.2,54.0,2160,4,4,5
49771,0.5,62.0,55.0,2160,4,4,5
49772,0.5,61.8,56.0,2160,3,4,5
49774,0.62,60.1,58.0,2161,2,3,4
49775,0.7,61.3,59.0,2161,3,4,2
49776,0.7,63.1,57.0,2161,1,4,2
49777,0.7,59.8,59.0,2161,2,4,2
49778,0.7,61.2,56.0,2161,4,4,2
49779,0.7,62.6,59.0,2161,2,4,2
49780,0.7,62.3,58.0,2161,2,4,2
49781,0.61,61.6,57.0,2161,4,5,4
49782,0.7,61.4,57.0,2161,2,4,2
49783,0.75,61.9,56.0,2161,4,0,4
49784,0.71,59.9,59.0,2161,4,4,1
49785,0.71,64.2,56.0,2161,1,1,4
49786,0.77,60.3,56.0,2162,4,3,1
49787,0.71,60.5,58.0,2162,4,0,5
49788,0.51,61.6,54.0,2162,4,3,7
49789,0.77,62.4,63.0,2162,2,1,3
49790,0.73,60.8,58.0,2163,3,3,2
49791,0.73,62.0,58.0,2163,3,3,2
49792,0.85,59.2,64.0,2163,1,0,2
49793,0.51,61.7,57.0,2163,4,4,6
49794,0.53,61.8,55.0,2163,4,5,3
49795,0.7,62.7,57.0,2163,4,1,4
49796,0.7,60.1,57.0,2163,4,4,1
49797,0.51,61.3,56.0,2163,4,3,7
49798,0.73,59.6,56.0,2164,4,4,1
49799,0.78,58.0,61.0,2164,2,0,2
49800,0.7,63.2,61.0,2164,2,5,2
49801,0.57,61.5,55.0,2164,4,5,4
49802,0.56,62.3,55.0,2164,4,3,6
49803,0.52,61.5,56.0,2164,4,3,7
49804,0.73,59.2,64.0,2164,0,4,1
49806,0.7,64.3,57.0,2164,1,5,2
49807,0.82,61.0,55.0,2165,4,3,1
49808,0.75,62.1,57.0,2165,4,2,2
49809,0.5,61.1,57.0,2165,4,5,5
49810,0.5,61.0,57.0,2165,4,4,6
49811,0.5,60.4,56.0,2165,4,4,6
49812,0.71,59.9,65.0,2165,1,1,2
49813,0.7,61.1,60.0,2166,2,1,3
49814,0.59,61.5,57.0,2166,4,3,6
49815,0.61,61.6,55.0,2166,4,3,4
49816,0.7,65.6,55.0,2167,0,6,1
49817,0.76,62.0,57.0,2167,4,0,5
49818,0.7,57.7,65.0,2167,1,4,2
49819,0.73,62.1,54.0,2167,4,1,4
49820,0.61,60.9,57.0,2167,4,3,4
49821,0.61,61.9,56.0,2167,4,3,4
49822,0.61,62.1,56.0,2167,4,3,4
49823,0.7,63.1,64.0,2167,1,4,2
49824,0.7,65.9,59.0,2167,0,4,2
49825,0.7,64.8,60.0,2167,0,4,2
49826,0.56,60.7,56.0,2167,4,3,5
49827,0.7,64.5,60.0,2167,0,6,1
49828,0.56,59.7,59.0,2167,3,3,6
49829,0.7,58.3,61.0,2167,3,6,1
49830,0.56,59.9,58.0,2167,3,5,3
49831,0.84,64.5,60.0,2167,0,6,1
49832,0.6,57.9,67.0,2167,0,3,5
49833,0.5,59.3,56.0,2168,2,5,5
49834,0.72,63.7,57.0,2168,2,2,2
49835,0.82,61.2,58.0,2168,3,0,2
49836,0.52,61.6,57.0,2168,4,4,5
49837,0.52,62.0,55.0,2168,4,4,5
49838,0.54,61.9,56.0,2168,4,4,5
49839,0.71,61.6,56.0,2168,4,4,1
49840,0.59,62.2,56.0,2169,4,3,5
49841,0.71,61.3,58.0,2169,3,2,3
49842,0.71,62.1,60.0,2169,3,4,1
49843,0.78,61.1,56.0,2169,4,0,2
49844,0.71,62.3,60.0,2169,3,4,1
49845,0.74,62.7,58.0,2170,2,0,4
49846,0.53,60.5,58.0,2170,2,6,4
49847,0.72,63.6,56.0,2170,2,3,2
49848,0.7,60.3,58.0,2170,3,3,2
49849,0.56,62.6,59.0,2170,4,6,4
49850,0.72,61.6,54.0,2170,4,3,1
49851,0.87,59.1,58.0,2170,3,4,0
49852,0.71,62.4,59.0,2171,2,3,1
49853,0.71,62.4,54.0,2171,2,3,1
49854,0.63,60.4,58.0,2171,3,5,4
49855,0.67,60.6,61.0,2171,3,2,5
49856,0.67,63.2,60.0,2171,2,4,3
49857,0.6,61.0,56.0,2171,4,5,4
49858,0.7,61.8,56.0,2171,4,4,1
49859,0.77,62.5,60.0,2171,3,5,1
49860,0.59,61.6,57.0,2172,4,5,4
49861,0.57,61.6,58.0,2172,3,2,6
49862,0.62,62.0,56.0,2173,4,3,4
49863,0.71,60.2,58.0,2173,3,1,2
49864,0.71,62.2,56.0,2173,4,4,1
49865,0.51,63.1,58.0,2174,1,6,5
49866,0.72,60.1,60.5,2174,1,1,3
49867,0.82,62.0,58.0,2175,2,0,1
49868,0.7,62.1,56.0,2175,2,3,2
49869,0.53,61.4,57.0,2175,2,4,5
49870,0.53,62.2,54.0,2175,4,4,5
49871,0.53,62.1,56.0,2175,4,4,5
49872,0.71,61.6,57.0,2175,4,2,4
49873,0.59,60.9,56.0,2175,4,6,4
49874,0.76,62.8,61.0,2175,3,1,3
49875,0.7,62.0,61.0,2176,3,2,2
49876,0.7,60.9,62.0,2176,3,2,2
49877,0.7,63.4,61.0,2176,2,2,2
49878,0.7,63.8,58.0,2176,1,2,2
49879,0.7,64.5,59.0,2176,0,2,2
49880,0.7,60.3,55.0,2176,3,2,2
49881,0.7,60.2,64.0,2176,1,2,2
49882,0.7,56.9,62.0,2177,2,4,1
49883,0.72,61.7,56.0,2177,4,3,1
49884,0.7,61.1,60.0,2177,3,3,1
49885,0.63,61.3,61.0,2177,3,2,6
49886,0.53,62.0,57.0,2177,4,4,5
49887,0.65,62.4,54.0,2177,4,2,6
49888,0.61,62.4,55.0,2177,4,3,4
49889,0.57,62.0,55.0,2177,4,5,4
49890,0.51,61.9,57.0,2177,4,6,4
49891,0.54,61.5,56.0,2177,4,3,7
49892,0.72,63.3,59.0,2177,2,1,3
49893,0.54,60.0,56.0,2177,4,6,3
49894,0.6,63.2,56.0,2177,2,5,4
49895,0.7,62.7,57.0,2177,4,3,1
49896,0.59,60.8,57.0,2177,3,5,3
49897,0.72,61.1,56.0,2177,4,0,4
49898,0.65,61.3,59.0,2178,2,3,5
49899,0.66,61.4,56.0,2178,4,2,3
49900,0.62,62.4,57.0,2178,4,3,4
49901,0.71,62.7,57.0,2178,4,2,1
49902,0.71,61.9,56.0,2178,4,1,2
49903,0.61,63.9,54.0,2179,2,5,2
49904,0.74,61.7,56.0,2179,2,5,1
49905,0.5,63.7,58.0,2180,2,3,6
49906,0.75,63.0,58.0,2180,2,2,1
49907,0.75,59.1,58.0,2180,2,1,2
49908,0.54,62.1,54.0,2180,4,4,5
49909,0.71,58.9,62.0,2181,3,3,2
49910,0.71,62.8,59.0,2181,3,2,3
49911,0.61,61.5,56.0,2182,4,3,4
49912,0.63,61.2,56.0,2182,4,4,3
49913,0.7,61.1,56.0,2183,4,4,1
49914,0.5,58.9,61.0,2183,1,5,5
49915,0.7,62.6,55.0,2184,3,4,2
49916,0.71,62.9,56.0,2184,2,3,2
49917,0.7,61.2,56.0,2184,4,2,2
49918,0.7,61.8,59.0,2184,3,3,2
49919,0.7,63.3,61.0,2184,2,3,2
49920,0.7,62.0,61.0,2184,3,3,2
49921,0.73,62.0,55.0,2184,4,0,2
49922,0.77,64.1,55.0,2184,1,1,4
49923,0.77,65.1,57.0,2184,0,1,4
49924,0.7,63.5,61.0,2184,2,3,2
49925,0.7,59.1,63.0,2184,2,5,2
49926,0.7,60.2,61.0,2184,3,2,1
49927,0.7,61.4,54.0,2184,4,2,3
49928,0.7,62.9,60.0,2184,3,4,1
49929,0.7,62.9,57.0,2184,3,4,1
49930,0.7,59.8,56.0,2184,3,4,1
49931,0.7,62.0,55.0,2184,4,2,2
49932,0.7,62.2,58.0,2184,3,2,3
49933,0.51,62.1,57.0,2185,3,5,5
49934,0.71,62.8,59.0,2185,2,1,3
49935,0.71,60.4,60.0,2185,2,1,3
49936,0.58,58.6,64.0,2185,1,5,4
49937,0.7,62.6,56.0,2187,4,1,2
49938,0.7,58.9,65.0,2187,1,2,3
49939,0.7,56.7,63.0,2187,1,2,3
49940,0.63,63.3,59.2,2188,2,3,5
49941,0.7,62.1,56.0,2188,2,1,3
49942,0.56,60.8,60.0,2188,2,6,4
49943,0.71,62.2,56.0,2188,2,2,2
49944,0.72,63.9,62.0,2188,1,4,2
49945,0.52,60.9,57.0,2188,4,4,6
49946,0.63,61.6,60.7,2188,1,4,4
49947,0.58,62.6,56.0,2189,2,4,5
49948,0.57,61.9,55.0,2189,4,4,4
49949,0.64,62.3,56.0,2189,4,4,3
49950,0.3,62.2,60.0,540,3,2,2
49951,0.3,61.6,62.0,540,3,2,2
49952,0.3,60.8,61.0,540,3,2,2
49953,0.3,62.9,57.0,540,4,2,2
49954,0.3,63.4,58.0,540,2,2,2
49955,0.3,63.0,54.0,540,4,2,2
49956,0.3,63.4,57.0,540,2,2,2
49957,0.3,61.2,62.0,540,3,2,2
49958,0.3,62.9,57.0,540,4,2,2
49959,0.3,63.7,56.0,540,1,2,2
49960,0.3,63.4,58.0,540,2,2,2
49961,0.3,61.6,61.0,540,3,5,1
49962,0.3,63.5,55.0,540,2,5,1
49963,0.3,61.7,61.0,540,3,5,1
49964,0.3,61.7,61.0,540,3,5,1
49965,0.3,62.7,59.0,540,3,5,1
49966,0.33,59.1,59.0,540,2,5,2
49967,0.33,62.4,60.0,540,3,2,4
49968,0.33,63.1,56.0,540,1,5,2
49969,0.33,61.3,61.0,540,2,3,3
49970,0.33,59.0,62.0,540,2,2,4
49971,0.29,61.2,56.0,541,2,2,5
49972,0.29,61.7,55.0,541,2,2,5
49973,0.29,62.2,55.0,541,2,3,5
49974,0.29,60.9,57.0,541,2,3,5
49975,0.29,61.9,56.0,541,2,3,5
49976,0.29,61.6,56.0,541,2,3,5
49977,0.29,60.2,59.0,541,2,3,5
49978,0.31,63.6,55.0,541,2,1,6
49979,0.3,61.7,56.0,541,2,3,3
49980,0.8,63.9,57.0,2189,1,4,1
49981,0.6,61.2,56.0,2189,4,5,3
49982,0.73,60.6,59.0,2190,3,4,2
49983,0.6,61.2,56.0,2190,4,3,5
49984,0.71,62.3,57.0,2190,4,5,1
49985,0.74,59.3,61.0,2190,1,4,1
49986,0.7,57.9,63.0,2190,1,4,2
49987,0.73,58.1,62.0,2191,1,4,1
49988,0.7,63.7,55.0,2192,2,4,2
49989,0.7,63.7,61.0,2192,1,5,1
49990,0.5,61.7,57.0,2192,4,5,4
49991,0.57,61.8,55.0,2192,4,5,4
49992,0.58,60.6,57.0,2192,4,5,4
49993,0.58,62.9,54.0,2192,4,5,4
49994,0.58,61.8,55.0,2192,3,5,4
49995,0.61,62.7,57.0,2192,3,3,4
49996,0.58,57.9,56.0,2192,0,5,4
49997,0.58,59.6,59.0,2192,3,5,3
49998,0.58,61.4,58.0,2192,3,6,4
49999,0.59,62.1,55.0,2193,4,2,6
50000,0.57,61.0,56.0,2193,4,4,4
50001,0.76,65.5,59.0,2193,0,2,2
50002,0.74,62.9,57.0,2193,3,1,4
50003,0.74,66.3,63.0,2193,0,2,4
50004,0.7,62.4,60.0,2194,3,5,2
50005,0.71,59.5,57.0,2194,4,3,1
50006,0.7,60.7,58.0,2195,2,4,1
50007,0.83,63.8,58.0,2195,1,0,2
50008,0.57,62.2,56.0,2195,4,2,7
50009,0.51,62.4,63.0,2195,1,4,5
50010,0.95,61.7,59.0,2195,3,0,0
50011,0.73,62.8,55.0,2196,2,2,2
50012,0.62,62.2,58.0,2196,3,5,4
50013,0.7,61.3,57.0,2196,4,4,2
50014,0.7,60.4,58.0,2196,3,4,2
50015,0.7,62.7,57.0,2196,2,4,2
50016,0.7,62.4,56.0,2196,2,4,2
50017,0.7,62.3,58.0,2196,3,4,2
50018,0.7,59.8,60.0,2196,2,4,2
50019,0.7,62.1,59.0,2196,3,4,2
50020,0.7,62.3,57.0,2196,2,4,2
50021,0.7,62.6,56.0,2196,2,4,2
50022,0.61,60.0,65.0,2196,1,4,4
50023,0.51,61.8,56.0,2197,4,3,5
50024,0.51,61.6,55.0,2197,4,3,5
50025,0.73,62.2,57.0,2197,2,6,2
50026,0.73,61.4,58.0,2197,3,4,1
50027,0.73,61.8,62.0,2197,3,1,4
50028,0.51,61.7,56.0,2197,4,4,5
50029,0.62,61.1,56.0,2197,4,2,6
50030,0.72,60.3,59.0,2197,4,2,2
50031,0.54,60.2,59.0,2198,2,4,5
50032,0.74,62.8,59.0,2198,2,2,1
50033,0.72,63.0,58.0,2198,2,2,2
50034,0.71,60.9,59.0,2198,3,4,2
50035,0.71,63.2,56.0,2198,2,4,2
50036,0.71,63.3,60.0,2198,2,4,2
50037,0.71,64.6,60.0,2198,0,6,1
50038,0.71,57.0,68.0,2198,0,4,2
50039,0.71,63.3,58.0,2198,2,1,4
50040,0.9,61.9,59.0,2199,2,4,0
50041,0.81,61.8,57.0,2199,3,0,2
50042,0.49,61.9,56.0,2199,4,5,5
50043,0.79,59.1,57.0,2199,3,0,2
50044,0.7,61.8,59.0,2200,2,1,3
50045,0.59,62.9,56.7,2200,2,6,3
50046,0.59,61.2,58.0,2200,2,5,4
50047,0.7,61.5,55.0,2200,2,2,2
50048,0.9,62.4,63.0,2200,2,5,0
50049,0.78,62.8,56.0,2200,3,4,1
50050,0.7,62.6,56.0,2200,4,4,2
50051,0.83,60.7,57.0,2201,4,2,1
50052,0.58,60.0,57.0,2201,2,4,5
50053,0.71,62.7,59.0,2201,2,3,2
50054,0.74,60.9,60.0,2201,3,2,2
50055,0.6,61.9,55.0,2201,4,4,4
50056,0.83,62.9,56.0,2201,4,1,3
50057,0.7,62.8,59.0,2202,2,1,3
50058,0.57,61.3,57.0,2202,4,5,3
50059,0.57,61.0,54.0,2202,4,5,3
50060,0.56,62.0,56.0,2202,4,3,6
50061,0.71,63.1,57.0,2202,2,1,4
50062,0.71,62.5,61.0,2202,3,1,4
50063,0.8,61.6,60.0,2202,3,0,4
50064,0.56,61.2,57.0,2202,4,4,5
50065,0.61,62.0,56.0,2202,4,6,3
50066,0.54,61.5,55.0,2202,4,4,4
50067,0.7,61.6,56.0,2202,4,2,1
50068,0.71,61.6,56.0,2202,4,4,1
50069,0.69,60.8,64.0,2202,1,3,4
50070,0.71,62.5,59.0,2202,3,1,4
50071,0.51,61.1,58.0,2203,3,4,3
50072,0.72,61.4,61.0,2203,3,0,6
50073,0.51,60.5,59.0,2203,3,4,5
50074,0.51,62.2,56.0,2203,4,4,5
50075,0.72,65.9,57.0,2203,0,2,1
50076,0.51,62.6,57.0,2203,4,4,5
50077,0.51,62.4,57.0,2203,4,4,5
50078,0.51,61.2,56.0,2203,4,4,5
50079,0.51,61.2,56.0,2203,4,4,5
50080,0.51,60.0,58.0,2203,3,6,4
50081,0.52,61.7,56.0,2205,2,4,6
50082,0.63,62.1,56.0,2205,4,5,3
50083,0.76,61.2,57.0,2206,2,0,3
50084,0.71,62.1,58.0,2206,2,3,2
50085,0.71,62.4,57.0,2206,2,3,2
50086,0.72,62.8,56.0,2206,2,2,4
50087,1.01,58.4,60.0,2206,3,2,0
50088,0.74,60.1,58.0,2206,3,3,1
50089,0.5,61.7,55.7,2206,4,5,5
50090,0.62,60.7,55.0,2206,4,3,4
50091,0.57,60.7,55.0,2206,4,3,5
50092,0.57,61.7,56.0,2206,4,3,5
50093,0.57,61.7,54.0,2206,4,3,5
50094,0.61,62.4,57.0,2207,3,6,4
50095,0.71,62.4,62.0,2207,3,2,2
50096,0.62,61.1,55.0,2207,4,1,6
50097,0.61,61.0,57.0,2207,4,6,3
50098,0.71,63.5,57.0,2207,2,2,2
50099,0.71,62.5,60.0,2207,3,2,2
50100,0.71,63.1,57.0,2207,2,2,2
50101,0.71,63.5,57.0,2207,2,2,2
50102,0.71,64.0,61.0,2207,1,2,2
50103,0.71,64.7,60.0,2208,0,1,3
50104,0.72,60.1,58.0,2208,2,0,6
50105,0.51,60.9,57.0,2208,4,4,6
50106,0.62,62.0,54.5,2208,4,5,3
50107,0.51,61.4,54.0,2208,4,3,7
50108,0.7,58.6,56.0,2208,0,3,1
50109,0.71,62.1,58.0,2208,3,3,1
50110,0.7,63.6,58.0,2209,2,3,2
50111,0.7,62.8,58.0,2209,2,3,2
50112,0.71,62.1,55.0,2209,4,2,4
50113,0.51,61.7,57.0,2209,4,5,5
50114,0.7,62.7,59.0,2209,1,3,2
50115,0.71,63.1,56.0,2210,2,2,2
50116,0.7,63.7,59.0,2210,2,6,2
50117,0.65,61.6,58.0,2210,4,2,5
50118,0.5,60.5,56.0,2210,4,4,5
50119,0.5,61.3,59.0,2210,4,4,5
50120,0.73,61.8,56.0,2210,4,3,1
50121,0.54,60.3,55.0,2210,4,2,7
50122,0.57,61.0,57.0,2210,4,2,7
50123,0.5,60.4,54.0,2211,4,6,5
50124,0.66,60.5,59.0,2211,2,3,5
50125,0.51,61.4,59.0,2211,2,5,5
50126,0.47,60.6,60.0,2211,0,6,7
50127,0.51,62.8,56.0,2211,4,5,5
50128,0.58,61.8,56.0,2211,4,6,4
50129,0.58,61.6,57.0,2211,4,2,7
50130,0.63,61.0,61.0,2211,3,4,3
50131,0.63,63.1,58.0,2211,2,6,2
50132,0.67,62.5,59.0,2211,3,4,3
50133,0.7,63.5,56.0,2212,1,4,3
50134,0.7,62.9,59.0,2212,2,3,4
50135,0.72,61.2,62.0,2212,3,3,2
50136,0.7,62.1,59.0,2213,2,2,2
50137,0.7,61.8,60.0,2213,3,4,1
50138,0.59,59.8,57.0,2214,2,5,5
50139,0.71,64.3,63.0,2214,1,1,3
50140,0.7,62.8,57.0,2214,2,2,2
50141,0.61,62.2,56.0,2214,4,5,4
50142,0.6,59.6,59.0,2214,3,6,3
50143,0.75,61.9,55.0,2214,3,5,1
50144,0.71,62.5,57.0,2215,4,3,2
50145,0.71,63.9,56.0,2215,1,3,2
50146,0.73,62.0,57.0,2215,4,1,2
50147,0.64,60.9,57.0,2215,4,5,2
50148,0.7,61.1,61.0,2215,3,5,1
50149,0.71,57.8,60.0,2215,1,5,1
50150,0.71,64.3,56.0,2215,1,6,1
50151,0.71,62.8,61.0,2215,3,3,2
50152,0.71,62.1,62.0,2215,3,5,1
50153,0.71,58.5,58.0,2215,3,3,2
50154,0.75,61.0,58.0,2216,3,3,1
50155,0.54,61.2,55.0,2216,4,4,5
50156,0.72,60.9,60.0,2216,3,1,3
50157,0.52,61.8,56.0,2216,4,4,5
50158,0.52,59.9,57.0,2217,4,6,5
50159,0.57,61.9,57.0,2217,4,3,6
50160,0.71,59.7,58.0,2218,2,0,6
50161,0.72,61.9,59.0,2218,2,3,1
50162,0.71,62.6,59.0,2218,2,1,2
50163,0.7,63.7,59.0,2218,1,2,2
50164,0.7,60.8,58.0,2218,3,2,3
50165,0.7,63.9,58.0,2218,1,3,2
50166,0.54,61.4,56.0,2218,4,4,5
50167,0.73,62.4,56.0,2218,4,1,1
50168,0.71,62.5,57.0,2218,4,1,2
50169,0.7,61.4,59.0,2218,3,6,2
50170,0.56,61.1,56.0,2218,3,4,6
50171,0.71,61.4,56.0,2219,2,1,3
50172,0.5,59.7,60.0,2219,2,4,7
50173,0.51,62.4,58.0,2220,2,6,5
50174,1.03,58.2,64.0,2220,1,0,0
50175,0.52,60.9,56.0,2220,4,5,5
50176,0.55,61.5,56.0,2220,4,5,4
50177,0.71,62.1,58.0,2221,2,4,2
50178,0.7,63.1,60.0,2221,1,6,1
50179,0.64,60.5,58.1,2222,2,5,3
