,carat,depth,table,price,cut_encoded,color_encoded,clarity_encoded,carat_bins
39616,0.35,61.0,58.0,491,3,5,1,"(0.197, 0.46]"
39620,0.35,61.5,59.0,491,3,5,1,"(0.197, 0.46]"
39622,0.35,62.9,57.0,491,2,1,3,"(0.197, 0.46]"
39624,0.3,61.1,62.0,491,2,3,3,"(0.197, 0.46]"
39627,0.35,61.4,56.0,491,4,5,1,"(0.197, 0.46]"
39628,0.35,61.0,62.0,491,2,2,2,"(0.197, 0.46]"
39629,0.35,63.1,58.0,491,1,2,2,"(0.197, 0.46]"
39630,0.34,62.2,56.0,1084,4,5,6,"(0.197, 0.46]"
39632,0.34,61.9,57.0,1084,4,3,7,"(0.197, 0.46]"
39633,0.34,61.7,55.0,1084,4,3,7,"(0.197, 0.46]"
39634,0.34,61.6,56.0,1084,4,3,7,"(0.197, 0.46]"
39636,0.34,61.9,54.0,1084,4,3,7,"(0.197, 0.46]"
39637,0.34,62.3,59.0,1084,3,3,7,"(0.197, 0.46]"
39639,0.49,61.5,58.0,1084,3,5,2,"(0.46, 0.72]"
39640,0.51,61.3,58.0,1084,3,1,2,"(0.46, 0.72]"
39641,0.41,62.3,58.0,1085,4,5,5,"(0.197, 0.46]"
39642,0.4,62.0,56.0,1085,4,4,5,"(0.197, 0.46]"
39643,0.3,61.6,58.0,1085,3,4,7,"(0.197, 0.46]"
39644,0.41,62.4,58.0,1085,4,4,3,"(0.197, 0.46]"
39645,0.47,58.8,58.0,1086,3,3,2,"(0.46, 0.72]"
39647,0.47,63.3,60.0,1086,2,4,2,"(0.46, 0.72]"
39648,0.38,61.7,56.0,1087,2,4,6,"(0.197, 0.46]"
39653,0.42,59.8,58.0,1087,3,3,3,"(0.197, 0.46]"
39655,0.42,61.6,58.0,1087,3,2,4,"(0.197, 0.46]"
39656,0.42,62.0,57.0,1087,4,2,4,"(0.197, 0.46]"
39659,0.42,59.5,59.0,1087,3,3,3,"(0.197, 0.46]"
39660,0.42,61.8,56.0,1087,4,3,3,"(0.197, 0.46]"
39661,0.42,61.6,56.0,1087,4,3,3,"(0.197, 0.46]"
39662,0.42,60.8,57.0,1087,4,3,3,"(0.197, 0.46]"
39663,0.42,60.6,58.0,1087,3,3,3,"(0.197, 0.46]"
39666,0.42,62.2,54.0,1087,4,3,3,"(0.197, 0.46]"
39667,0.42,62.2,56.0,1087,4,3,3,"(0.197, 0.46]"
39668,0.42,61.7,57.0,1087,4,3,3,"(0.197, 0.46]"
39669,0.42,61.2,56.0,1087,4,3,3,"(0.197, 0.46]"
39670,0.42,61.9,58.0,1087,3,3,3,"(0.197, 0.46]"
39671,0.42,62.4,54.0,1087,4,3,3,"(0.197, 0.46]"
39673,0.42,62.1,56.0,1087,4,3,3,"(0.197, 0.46]"
39675,0.42,62.6,57.0,1087,3,3,3,"(0.197, 0.46]"
39676,0.41,62.2,56.0,1087,4,5,3,"(0.197, 0.46]"
39677,0.47,59.3,56.0,1087,3,5,2,"(0.46, 0.72]"
39679,0.42,61.4,56.0,1087,4,2,4,"(0.197, 0.46]"
39684,0.4,61.7,56.0,1088,4,4,5,"(0.197, 0.46]"
39686,0.4,62.8,56.0,1088,2,4,5,"(0.197, 0.46]"
39688,0.4,61.7,55.0,1088,4,4,5,"(0.197, 0.46]"
39690,0.4,62.4,57.0,1088,4,4,5,"(0.197, 0.46]"
39692,0.4,62.4,56.0,1088,4,4,5,"(0.197, 0.46]"
39693,0.4,62.8,57.0,1088,2,4,5,"(0.197, 0.46]"
39694,0.52,61.1,57.0,1088,3,5,1,"(0.46, 0.72]"
39697,0.42,59.9,65.0,1088,1,4,4,"(0.197, 0.46]"
39701,0.4,62.2,55.0,1088,4,2,6,"(0.197, 0.46]"
39702,0.4,62.0,54.0,1088,4,2,6,"(0.197, 0.46]"
39703,0.58,64.7,56.0,1088,0,4,1,"(0.46, 0.72]"
39708,0.58,61.5,55.0,1089,4,0,2,"(0.46, 0.72]"
39710,0.44,61.9,59.0,1089,3,6,2,"(0.197, 0.46]"
39718,0.51,58.9,60.0,1090,2,4,1,"(0.46, 0.72]"
39721,0.52,61.6,55.0,1090,4,3,1,"(0.46, 0.72]"
39723,0.5,63.7,59.0,1090,1,5,2,"(0.46, 0.72]"
39729,0.35,61.9,56.0,1091,4,5,4,"(0.197, 0.46]"
39734,0.4,61.6,57.0,1092,4,5,3,"(0.197, 0.46]"
39735,0.38,62.4,54.1,1092,4,6,4,"(0.197, 0.46]"
39737,0.37,62.0,57.0,1092,4,4,7,"(0.197, 0.46]"
39740,0.52,58.6,62.0,1092,3,3,2,"(0.46, 0.72]"
39744,0.53,62.7,56.0,1093,3,0,3,"(0.46, 0.72]"
39746,0.43,62.4,56.0,1093,4,3,3,"(0.197, 0.46]"
39748,0.5,60.9,57.0,1094,4,4,1,"(0.46, 0.72]"
39751,0.43,62.3,54.0,1094,4,2,6,"(0.197, 0.46]"
39753,0.42,61.9,54.2,1094,4,2,6,"(0.197, 0.46]"
39756,0.36,60.8,57.0,1094,4,6,4,"(0.197, 0.46]"
39760,0.53,61.5,56.0,1094,4,1,2,"(0.46, 0.72]"
39761,0.52,61.8,54.0,1094,4,1,2,"(0.46, 0.72]"
39762,0.36,60.5,58.0,1094,3,6,3,"(0.197, 0.46]"
39763,0.36,62.0,56.0,1094,4,5,4,"(0.197, 0.46]"
39764,0.36,61.3,58.0,1094,3,5,4,"(0.197, 0.46]"
39765,0.36,61.8,56.0,1094,4,5,4,"(0.197, 0.46]"
39767,0.36,61.6,57.0,1094,4,5,4,"(0.197, 0.46]"
39768,0.36,61.7,56.0,1094,4,5,4,"(0.197, 0.46]"
39770,0.36,61.8,56.0,1094,4,6,3,"(0.197, 0.46]"
39774,0.36,61.0,58.0,1094,3,6,3,"(0.197, 0.46]"
39775,0.36,59.1,58.0,1094,3,6,3,"(0.197, 0.46]"
39776,0.36,61.8,58.0,1094,3,6,3,"(0.197, 0.46]"
39777,0.36,61.5,57.0,1094,4,6,3,"(0.197, 0.46]"
39778,0.36,60.6,57.0,1094,4,6,3,"(0.197, 0.46]"
39779,0.36,61.0,59.0,1094,3,6,3,"(0.197, 0.46]"
39781,0.36,61.6,56.0,1094,4,6,3,"(0.197, 0.46]"
39782,0.33,59.4,59.0,1094,3,3,7,"(0.197, 0.46]"
39783,0.36,61.1,57.0,1094,4,6,3,"(0.197, 0.46]"
39786,0.39,59.9,59.0,1095,3,3,6,"(0.197, 0.46]"
39787,0.39,61.9,57.0,1095,4,6,4,"(0.197, 0.46]"
39789,0.39,60.3,56.0,1095,4,6,4,"(0.197, 0.46]"
39791,0.39,60.4,59.0,1095,3,3,6,"(0.197, 0.46]"
39792,0.39,62.3,57.0,1095,4,3,6,"(0.197, 0.46]"
39793,0.39,62.0,57.0,1095,4,6,4,"(0.197, 0.46]"
39797,0.5,62.0,58.0,1095,4,4,1,"(0.46, 0.72]"
39800,0.38,62.4,53.0,1096,4,4,6,"(0.197, 0.46]"
39803,0.38,61.0,57.0,1096,4,4,6,"(0.197, 0.46]"
39807,0.42,60.9,62.0,1096,3,2,6,"(0.197, 0.46]"
39808,0.54,61.8,61.0,1097,3,4,1,"(0.46, 0.72]"
39810,0.5,59.9,57.0,1097,2,5,1,"(0.46, 0.72]"
39814,0.4,61.8,56.0,1097,4,3,6,"(0.197, 0.46]"
39815,0.4,61.7,57.0,1097,4,3,6,"(0.197, 0.46]"
39818,0.3,61.0,59.0,1097,3,5,7,"(0.197, 0.46]"
39819,0.38,62.1,57.0,1097,4,5,4,"(0.197, 0.46]"
39823,0.57,62.1,57.0,1097,3,1,1,"(0.46, 0.72]"
39825,0.39,62.6,58.0,1097,3,3,4,"(0.197, 0.46]"
39831,0.5,61.0,62.0,1097,3,5,1,"(0.46, 0.72]"
39834,0.51,62.0,57.0,1098,2,5,1,"(0.46, 0.72]"
39843,0.5,61.6,57.0,1099,4,0,3,"(0.46, 0.72]"
39845,0.3,59.6,61.0,1099,3,6,5,"(0.197, 0.46]"
39851,0.38,61.6,55.0,1100,4,5,5,"(0.197, 0.46]"
39852,0.38,61.9,57.0,1100,4,5,5,"(0.197, 0.46]"
39855,0.39,62.1,54.6,1100,4,5,5,"(0.197, 0.46]"
39861,0.38,62.0,54.7,1101,4,4,6,"(0.197, 0.46]"
39862,0.38,62.3,54.1,1101,4,4,6,"(0.197, 0.46]"
39864,0.39,61.9,54.0,1101,4,3,7,"(0.197, 0.46]"
39865,0.5,58.3,58.0,1101,1,5,1,"(0.46, 0.72]"
39867,0.62,65.4,59.0,1101,0,0,2,"(0.46, 0.72]"
39875,0.37,61.5,56.0,1103,4,5,6,"(0.197, 0.46]"
39876,0.56,61.8,57.0,1103,4,4,1,"(0.46, 0.72]"
39877,0.35,61.8,57.0,1103,3,3,6,"(0.197, 0.46]"
39879,0.42,61.3,56.0,1103,4,3,5,"(0.197, 0.46]"
39880,0.42,62.4,55.0,1103,4,3,5,"(0.197, 0.46]"
39882,0.42,62.6,55.0,1103,4,3,5,"(0.197, 0.46]"
39884,0.42,62.2,56.0,1103,4,3,5,"(0.197, 0.46]"
39886,0.42,59.9,61.0,1103,3,4,4,"(0.197, 0.46]"
39888,0.42,61.2,58.0,1103,3,4,4,"(0.197, 0.46]"
39890,0.42,61.3,57.0,1103,4,4,4,"(0.197, 0.46]"
39891,0.42,61.8,59.0,1103,3,4,4,"(0.197, 0.46]"
39893,0.42,61.9,57.0,1103,4,4,4,"(0.197, 0.46]"
39894,0.42,60.9,59.0,1103,3,4,4,"(0.197, 0.46]"
39896,0.42,61.9,55.0,1103,3,4,4,"(0.197, 0.46]"
39897,0.42,61.4,56.0,1103,4,6,3,"(0.197, 0.46]"
39898,0.42,61.8,56.0,1103,4,6,3,"(0.197, 0.46]"
39899,0.42,61.2,56.0,1103,4,6,3,"(0.197, 0.46]"
39901,0.42,62.4,55.0,1103,4,6,3,"(0.197, 0.46]"
39902,0.42,62.1,54.0,1103,4,6,3,"(0.197, 0.46]"
39903,0.35,61.7,54.0,1103,4,2,7,"(0.197, 0.46]"
39904,0.49,59.5,62.0,1103,3,2,3,"(0.46, 0.72]"
39909,0.5,62.6,56.0,1104,4,5,1,"(0.46, 0.72]"
39910,0.5,61.8,58.0,1104,4,5,1,"(0.46, 0.72]"
39911,0.38,62.7,56.0,1104,4,4,5,"(0.197, 0.46]"
39914,0.54,62.9,57.0,1105,2,1,1,"(0.46, 0.72]"
39916,0.45,61.8,57.0,1105,4,3,5,"(0.197, 0.46]"
39919,0.41,61.9,59.0,1105,3,6,5,"(0.197, 0.46]"
39921,0.41,61.1,56.0,1105,4,6,5,"(0.197, 0.46]"
39924,0.42,59.5,59.0,1105,3,5,4,"(0.197, 0.46]"
39925,0.45,61.4,61.0,1105,2,3,5,"(0.197, 0.46]"
39926,0.42,61.6,57.0,1105,4,5,4,"(0.197, 0.46]"
39929,0.31,61.5,56.0,1105,4,5,6,"(0.197, 0.46]"
39930,0.35,61.7,57.0,491,2,1,3,"(0.197, 0.46]"
39934,0.24,61.9,56.0,492,2,4,5,"(0.197, 0.46]"
39936,0.24,62.9,59.0,492,2,6,5,"(0.197, 0.46]"
39937,0.24,63.5,57.0,492,2,5,6,"(0.197, 0.46]"
39938,0.23,62.0,58.0,492,2,5,6,"(0.197, 0.46]"
39941,0.28,61.3,57.0,492,2,3,3,"(0.197, 0.46]"
39943,0.28,64.9,57.0,492,1,4,5,"(0.197, 0.46]"
39946,0.24,64.8,57.0,492,1,4,6,"(0.197, 0.46]"
39952,0.33,62.4,56.0,492,4,6,1,"(0.197, 0.46]"
39953,0.33,63.2,57.0,492,1,3,2,"(0.197, 0.46]"
39954,0.33,60.9,56.0,492,4,6,1,"(0.197, 0.46]"
39955,0.33,63.4,56.0,492,1,6,1,"(0.197, 0.46]"
39956,0.33,59.5,59.0,492,3,6,1,"(0.197, 0.46]"
39958,0.33,63.3,53.0,492,1,6,1,"(0.197, 0.46]"
39961,0.63,63.3,59.0,1105,2,3,1,"(0.46, 0.72]"
39965,0.53,61.4,56.0,1106,2,0,4,"(0.46, 0.72]"
39966,0.4,62.6,54.0,1106,4,5,5,"(0.197, 0.46]"
39970,0.5,63.2,58.0,1106,2,4,2,"(0.46, 0.72]"
39971,0.39,60.8,57.0,1107,2,4,6,"(0.197, 0.46]"
39976,0.34,61.8,55.0,1107,4,5,6,"(0.197, 0.46]"
39977,0.5,61.4,57.0,1107,4,3,1,"(0.46, 0.72]"
39980,0.41,62.0,56.0,1107,3,1,6,"(0.197, 0.46]"
39981,0.41,61.5,59.0,1107,3,1,6,"(0.197, 0.46]"
39982,0.41,61.8,55.0,1107,4,1,6,"(0.197, 0.46]"
39984,0.41,59.8,61.0,1107,3,1,6,"(0.197, 0.46]"
39985,0.41,61.0,57.0,1107,4,4,3,"(0.197, 0.46]"
39990,0.41,60.8,56.0,1107,4,4,3,"(0.197, 0.46]"
39992,0.41,60.3,58.0,1107,3,4,3,"(0.197, 0.46]"
39993,0.41,60.3,60.0,1107,3,4,3,"(0.197, 0.46]"
39996,0.41,61.8,56.0,1107,4,4,3,"(0.197, 0.46]"
39999,0.41,62.1,56.0,1107,4,4,3,"(0.197, 0.46]"
40000,0.41,62.4,56.0,1107,3,4,3,"(0.197, 0.46]"
40001,0.41,62.3,57.0,1107,4,4,3,"(0.197, 0.46]"
40002,0.41,61.8,57.0,1107,4,4,3,"(0.197, 0.46]"
40004,0.41,63.2,57.0,1107,2,4,3,"(0.197, 0.46]"
40006,0.41,62.7,57.0,1107,4,4,3,"(0.197, 0.46]"
40009,0.41,62.7,56.0,1107,4,4,3,"(0.197, 0.46]"
40010,0.41,62.8,57.0,1107,4,4,3,"(0.197, 0.46]"
40014,0.37,62.3,54.0,1108,2,6,6,"(0.197, 0.46]"
40016,0.42,62.8,57.0,1108,4,2,6,"(0.197, 0.46]"
40019,0.59,62.8,59.0,1109,2,1,2,"(0.46, 0.72]"
40026,0.53,63.2,55.0,1110,2,4,1,"(0.46, 0.72]"
40028,0.5,62.4,55.0,1110,4,1,3,"(0.46, 0.72]"
40029,0.5,62.0,55.0,1110,4,1,3,"(0.46, 0.72]"
40030,0.41,61.6,57.0,1110,4,3,2,"(0.197, 0.46]"
40032,0.47,59.5,60.0,1110,3,3,2,"(0.46, 0.72]"
40035,0.4,61.9,59.0,1111,2,4,6,"(0.197, 0.46]"
40038,0.52,63.1,57.0,1111,1,2,2,"(0.46, 0.72]"
40039,0.52,62.6,55.0,1111,2,2,2,"(0.46, 0.72]"
40040,0.4,62.8,56.0,1111,4,6,5,"(0.197, 0.46]"
40041,0.54,62.7,57.0,1111,4,5,1,"(0.46, 0.72]"
40043,0.52,60.7,56.0,1112,2,5,1,"(0.46, 0.72]"
40044,0.52,62.0,59.0,1112,3,4,2,"(0.46, 0.72]"
40046,0.38,60.1,56.0,1112,4,5,3,"(0.197, 0.46]"
40048,0.38,61.7,55.0,1112,4,5,3,"(0.197, 0.46]"
40049,0.38,60.5,62.0,1112,3,5,3,"(0.197, 0.46]"
40050,0.38,60.5,58.0,1112,3,5,3,"(0.197, 0.46]"
40051,0.38,60.3,58.0,1112,3,5,3,"(0.197, 0.46]"
40053,0.38,62.2,59.0,1112,3,5,3,"(0.197, 0.46]"
40055,0.38,62.2,55.0,1112,4,5,4,"(0.197, 0.46]"
40059,0.46,64.4,60.0,1113,1,4,4,"(0.46, 0.72]"
40060,0.43,60.8,59.0,1113,3,3,3,"(0.197, 0.46]"
40061,0.53,62.5,60.0,1113,3,2,1,"(0.46, 0.72]"
40065,0.43,61.1,58.0,1113,3,3,3,"(0.197, 0.46]"
40066,0.43,61.2,58.0,1113,3,3,3,"(0.197, 0.46]"
40069,0.43,62.3,58.0,1113,3,3,3,"(0.197, 0.46]"
40071,0.53,62.9,58.0,1114,2,0,3,"(0.46, 0.72]"
40072,0.54,61.4,56.0,1114,4,1,2,"(0.46, 0.72]"
40075,0.3,62.4,56.0,1114,4,4,6,"(0.197, 0.46]"
40077,0.33,60.3,58.0,1114,3,5,5,"(0.197, 0.46]"
40078,0.33,61.5,55.0,1114,4,4,7,"(0.197, 0.46]"
40080,0.36,61.6,57.0,1114,4,6,5,"(0.197, 0.46]"
40082,0.33,61.2,57.0,1114,4,5,5,"(0.197, 0.46]"
40084,0.33,62.1,55.0,1114,4,2,7,"(0.197, 0.46]"
40085,0.33,61.9,55.0,1114,4,2,7,"(0.197, 0.46]"
40086,0.33,60.3,59.0,1114,3,2,7,"(0.197, 0.46]"
40091,0.33,60.9,58.0,1114,3,3,6,"(0.197, 0.46]"
40093,0.33,61.5,56.0,1114,4,3,6,"(0.197, 0.46]"
40097,0.33,62.2,57.0,1114,4,3,6,"(0.197, 0.46]"
40099,0.33,61.8,55.0,1114,4,3,6,"(0.197, 0.46]"
40103,0.33,62.8,59.0,1114,3,3,6,"(0.197, 0.46]"
40108,0.5,65.1,58.0,1114,0,5,2,"(0.46, 0.72]"
40110,0.41,61.9,55.0,1115,4,4,5,"(0.197, 0.46]"
40111,0.41,60.1,59.0,1115,3,4,5,"(0.197, 0.46]"
40112,0.41,60.3,58.0,1115,2,4,5,"(0.197, 0.46]"
40113,0.41,61.9,55.0,1115,4,4,5,"(0.197, 0.46]"
40115,0.41,60.4,58.0,1115,3,4,5,"(0.197, 0.46]"
40116,0.41,61.7,57.0,1115,4,4,5,"(0.197, 0.46]"
40117,0.41,61.0,59.0,1115,3,4,5,"(0.197, 0.46]"
40118,0.41,61.0,56.0,1115,4,4,5,"(0.197, 0.46]"
40119,0.41,62.6,55.0,1115,4,4,5,"(0.197, 0.46]"
40120,0.41,61.0,59.0,1115,3,4,5,"(0.197, 0.46]"
40123,0.41,61.4,56.0,1115,4,4,5,"(0.197, 0.46]"
40124,0.41,60.1,58.0,1115,3,4,5,"(0.197, 0.46]"
40125,0.41,61.2,56.0,1115,4,4,5,"(0.197, 0.46]"
40126,0.41,62.3,56.0,1115,4,4,5,"(0.197, 0.46]"
40129,0.41,60.6,58.0,1115,3,4,5,"(0.197, 0.46]"
40133,0.41,60.4,58.0,1115,3,2,6,"(0.197, 0.46]"
40135,0.41,62.2,57.0,1115,4,2,6,"(0.197, 0.46]"
40136,0.41,61.4,56.0,1115,4,2,6,"(0.197, 0.46]"
40141,0.41,62.2,57.0,1116,2,5,5,"(0.197, 0.46]"
40144,0.51,61.9,56.0,1116,3,2,2,"(0.46, 0.72]"
40147,0.35,62.2,56.0,1116,4,5,6,"(0.197, 0.46]"
40150,0.35,60.7,57.0,1116,4,5,6,"(0.197, 0.46]"
40151,0.35,60.7,59.0,1116,3,5,6,"(0.197, 0.46]"
40152,0.35,61.0,58.0,1116,3,5,6,"(0.197, 0.46]"
40154,0.35,59.1,59.0,1116,3,3,7,"(0.197, 0.46]"
40156,0.35,60.6,60.0,1116,3,3,7,"(0.197, 0.46]"
40158,0.35,62.3,55.0,1116,4,3,7,"(0.197, 0.46]"
40160,0.62,59.9,65.0,1116,1,0,2,"(0.46, 0.72]"
40163,0.47,61.0,59.0,1116,3,3,3,"(0.46, 0.72]"
40165,0.39,58.2,62.0,1117,2,4,5,"(0.197, 0.46]"
40169,0.38,58.8,61.0,1117,3,6,3,"(0.197, 0.46]"
40172,0.38,58.8,61.0,1117,3,6,3,"(0.197, 0.46]"
40180,0.44,60.1,58.0,1119,3,2,6,"(0.197, 0.46]"
40181,0.51,63.7,56.0,1119,1,2,2,"(0.46, 0.72]"
40182,0.51,63.4,57.0,1119,1,2,2,"(0.46, 0.72]"
40183,0.56,61.8,58.0,1119,4,0,2,"(0.46, 0.72]"
40186,0.52,61.8,54.0,1120,2,5,1,"(0.46, 0.72]"
40187,0.52,62.9,56.0,1120,2,5,1,"(0.46, 0.72]"
40190,0.3,60.9,56.0,1120,4,5,7,"(0.197, 0.46]"
40191,0.4,59.7,62.0,1120,1,3,7,"(0.197, 0.46]"
40193,0.5,62.6,58.0,1121,3,3,1,"(0.46, 0.72]"
40195,0.57,62.0,57.0,1121,4,2,1,"(0.46, 0.72]"
40196,0.51,61.9,55.0,1121,4,3,1,"(0.46, 0.72]"
40197,0.52,61.5,55.0,1121,4,4,1,"(0.46, 0.72]"
40198,0.52,61.3,55.0,1121,4,4,1,"(0.46, 0.72]"
40199,0.52,59.2,60.0,1121,3,3,1,"(0.46, 0.72]"
40201,0.41,61.4,58.0,1122,2,4,6,"(0.197, 0.46]"
40202,0.5,60.0,54.0,1122,2,4,2,"(0.46, 0.72]"
40205,0.53,63.3,56.0,1122,2,0,3,"(0.46, 0.72]"
40206,0.53,60.9,59.0,1122,3,0,3,"(0.46, 0.72]"
40209,0.31,60.8,59.0,1122,3,4,7,"(0.197, 0.46]"
40210,0.31,61.6,58.0,1122,3,4,7,"(0.197, 0.46]"
40213,0.31,62.2,56.0,1122,4,4,7,"(0.197, 0.46]"
40214,0.34,61.5,59.0,1122,3,3,6,"(0.197, 0.46]"
40218,0.4,59.9,57.0,1123,4,6,4,"(0.197, 0.46]"
40221,0.4,62.1,58.0,1123,3,6,4,"(0.197, 0.46]"
40228,0.4,61.4,55.0,1123,4,3,6,"(0.197, 0.46]"
40230,0.4,59.2,59.0,1123,3,6,4,"(0.197, 0.46]"
40231,0.41,61.0,55.0,1123,4,3,6,"(0.197, 0.46]"
40234,0.53,62.4,58.0,1124,2,0,3,"(0.46, 0.72]"
40235,0.44,61.1,57.0,1124,4,2,6,"(0.197, 0.46]"
40237,0.39,62.3,55.0,1124,4,4,6,"(0.197, 0.46]"
40238,0.39,61.8,55.0,1124,4,4,6,"(0.197, 0.46]"
40239,0.39,61.7,55.0,1124,4,4,6,"(0.197, 0.46]"
40240,0.39,62.1,55.0,1124,4,4,6,"(0.197, 0.46]"
40241,0.37,60.4,58.0,1124,3,5,4,"(0.197, 0.46]"
40243,0.37,61.6,56.0,1124,4,6,3,"(0.197, 0.46]"
40244,0.37,61.3,56.0,1124,4,6,3,"(0.197, 0.46]"
40251,0.6,62.2,54.0,1125,4,1,1,"(0.46, 0.72]"
40258,0.4,60.9,58.0,1125,3,2,5,"(0.197, 0.46]"
40259,0.4,60.6,60.0,1125,3,2,5,"(0.197, 0.46]"
40260,0.33,62.3,59.0,492,3,3,2,"(0.197, 0.46]"
40262,0.33,61.6,57.0,492,2,3,2,"(0.197, 0.46]"
40264,0.33,62.9,56.0,492,2,6,1,"(0.197, 0.46]"
40270,0.37,61.6,56.0,493,2,5,1,"(0.197, 0.46]"
40271,0.23,61.8,55.0,493,4,4,3,"(0.197, 0.46]"
40272,0.23,61.9,56.0,493,4,4,4,"(0.197, 0.46]"
40277,0.31,62.1,54.0,493,4,3,2,"(0.197, 0.46]"
40282,0.3,62.5,54.0,495,4,1,5,"(0.197, 0.46]"
40288,0.27,61.9,55.0,496,4,2,5,"(0.197, 0.46]"
40289,0.3,61.9,55.0,496,4,2,3,"(0.197, 0.46]"
40290,0.4,62.1,57.0,1125,4,2,5,"(0.197, 0.46]"
40292,0.4,62.2,56.0,1125,4,2,5,"(0.197, 0.46]"
40293,0.4,62.3,57.0,1125,4,2,5,"(0.197, 0.46]"
40294,0.4,62.4,57.0,1125,4,2,5,"(0.197, 0.46]"
40296,0.4,62.2,56.0,1125,4,3,4,"(0.197, 0.46]"
40297,0.4,62.4,57.0,1125,4,3,4,"(0.197, 0.46]"
40299,0.4,60.3,59.0,1125,3,3,4,"(0.197, 0.46]"
40303,0.4,61.2,57.0,1125,4,5,4,"(0.197, 0.46]"
40306,0.4,60.4,59.0,1125,3,5,4,"(0.197, 0.46]"
40310,0.4,62.5,58.0,1125,3,5,4,"(0.197, 0.46]"
40311,0.4,62.3,56.0,1125,4,5,4,"(0.197, 0.46]"
40312,0.4,62.4,54.0,1125,3,5,4,"(0.197, 0.46]"
40314,0.4,61.2,59.0,1125,3,5,4,"(0.197, 0.46]"
40315,0.4,61.8,55.0,1125,3,5,4,"(0.197, 0.46]"
40317,0.4,61.7,55.0,1125,4,5,4,"(0.197, 0.46]"
40319,0.4,60.5,57.0,1125,4,6,3,"(0.197, 0.46]"
40321,0.5,60.7,58.0,1125,3,0,2,"(0.46, 0.72]"
40322,0.36,61.0,56.0,1126,4,6,5,"(0.197, 0.46]"
40324,0.39,59.5,58.0,1126,3,5,5,"(0.197, 0.46]"
40325,0.5,61.0,57.0,1127,4,3,1,"(0.46, 0.72]"
40326,0.53,61.6,56.6,1127,4,1,2,"(0.46, 0.72]"
40330,0.56,61.0,57.0,1127,4,3,1,"(0.46, 0.72]"
40332,0.4,61.7,57.0,1128,4,4,6,"(0.197, 0.46]"
40333,0.4,61.5,56.0,1128,4,4,6,"(0.197, 0.46]"
40336,0.51,61.3,61.0,1128,4,5,1,"(0.46, 0.72]"
40337,0.54,63.0,57.0,1129,2,0,3,"(0.46, 0.72]"
40338,0.45,61.8,58.0,1129,2,5,3,"(0.197, 0.46]"
40339,0.39,61.1,59.0,1129,3,5,5,"(0.197, 0.46]"
40341,0.33,61.9,57.0,1129,4,5,7,"(0.197, 0.46]"
40342,0.33,60.8,58.0,1129,3,5,7,"(0.197, 0.46]"
40343,0.39,61.4,54.0,1129,4,4,6,"(0.197, 0.46]"
40346,0.43,62.0,55.0,1129,4,1,7,"(0.197, 0.46]"
40347,0.43,61.2,58.0,1129,3,1,7,"(0.197, 0.46]"
40348,0.43,61.9,55.0,1129,4,3,5,"(0.197, 0.46]"
40349,0.43,60.9,57.0,1129,4,3,5,"(0.197, 0.46]"
40350,0.43,60.1,57.0,1129,4,3,5,"(0.197, 0.46]"
40352,0.43,62.2,55.0,1129,3,3,5,"(0.197, 0.46]"
40353,0.43,61.4,55.0,1129,4,3,5,"(0.197, 0.46]"
40355,0.43,61.0,57.0,1129,3,4,4,"(0.197, 0.46]"
40356,0.43,59.9,58.0,1129,3,4,4,"(0.197, 0.46]"
40359,0.43,60.7,57.0,1129,4,6,3,"(0.197, 0.46]"
40360,0.43,60.2,59.0,1129,3,6,3,"(0.197, 0.46]"
40362,0.43,62.0,55.0,1129,4,6,3,"(0.197, 0.46]"
40363,0.3,62.1,59.0,1130,3,6,7,"(0.197, 0.46]"
40364,0.51,63.3,56.0,1130,1,5,1,"(0.46, 0.72]"
40366,0.33,61.3,56.0,1130,4,5,6,"(0.197, 0.46]"
40367,0.33,61.6,55.0,1130,4,5,6,"(0.197, 0.46]"
40369,0.46,61.1,55.0,1130,4,2,2,"(0.46, 0.72]"
40370,0.48,60.3,60.7,1130,1,3,3,"(0.46, 0.72]"
40371,0.41,60.0,61.0,1130,3,5,6,"(0.197, 0.46]"
40378,0.51,62.1,54.0,1131,4,1,3,"(0.46, 0.72]"
40381,0.38,62.1,55.0,1131,4,4,4,"(0.197, 0.46]"
40383,0.53,63.7,55.0,1132,1,2,2,"(0.46, 0.72]"
40386,0.42,61.7,57.0,1132,4,6,5,"(0.197, 0.46]"
40398,0.38,62.2,54.1,1133,4,5,4,"(0.197, 0.46]"
40400,0.34,61.5,56.0,1133,4,6,6,"(0.197, 0.46]"
40401,0.34,62.4,55.0,1133,4,6,6,"(0.197, 0.46]"
40402,0.55,60.4,58.0,1133,4,0,3,"(0.46, 0.72]"
40403,0.54,61.8,54.0,1133,4,3,1,"(0.46, 0.72]"
40406,0.31,61.9,56.0,1133,4,5,7,"(0.197, 0.46]"
40407,0.31,61.0,59.0,1133,3,5,7,"(0.197, 0.46]"
40408,0.41,63.1,58.0,1133,2,5,5,"(0.197, 0.46]"
40414,0.55,64.1,54.0,1134,1,0,3,"(0.46, 0.72]"
40417,0.5,61.4,58.0,1134,4,0,4,"(0.46, 0.72]"
40424,0.43,60.8,57.0,1135,4,5,5,"(0.197, 0.46]"
40425,0.54,63.2,57.0,1135,2,1,2,"(0.46, 0.72]"
40426,0.45,61.2,56.0,1135,4,3,5,"(0.197, 0.46]"
